event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist,Pressure,Duration_seconds,Infrasound_param
20231006_5,2023-10-06 05:46:28.000000,2023-10-06 05:46:44.000000,5,278.6018431068048,"[278.605768577742, 278.7601152146744, 278.7601152146744, 278.605768577742, 278.27744794919107]",0.3264350658781421,"[0.325159917889995, 0.3277071163844128, 0.3277071163844128, 0.325159917889995, 0.3264412608418948]",0.4810672344194157,0.5260603903142765,0.4287127800059381,"[0.4287127800059381, 0.4737597178601577, 0.4998063598639187, 0.5260603903142765, 0.4769969240527875]",0.0081617530792091,0.0085817696516998,0.0074478698630824,"[0.0080986781147819, 0.0085817696516998, 0.0085817696516998, 0.0080986781147819, 0.0074478698630824]",4.326,0.3268312871528095,"[0.32555459141194204, 0.3281048816521304, 0.3281048816521304, 0.32555459141194204, 0.32683748963590287]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.03305213848789,36.0,1.1898769855640432
20231006_6,2023-10-06 05:58:48.000000,2023-10-06 05:59:04.000000,5,282.0025480316091,"[282.051078021788, 282.0532921105204, 281.98566245871564, 281.9771501008125, 281.94555746620904]",0.3248731534218788,"[0.3233141755238943, 0.3247624931987037, 0.3244072224504745, 0.3234210688918185, 0.3284608070445032]",0.4685469919562304,0.4987737816449118,0.4213096797030325,"[0.4213096797030325, 0.4708177535520122, 0.4808705861812481, 0.4987737816449118, 0.4709631586999473]",0.0076290566990177,0.0095382043354722,0.0066484642178676,"[0.0066484642178676, 0.0069665840341189, 0.0071926591882566, 0.0077993717193736, 0.0095382043354722]",4.54,0.3251421220800602,"[0.32358185347464435, 0.3250313702391831, 0.32467580535554924, 0.3236888353416194, 0.3287327459893048]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0240990779234963,36.0,0.8675668052458668
20231006_7,2023-10-06 06:04:56.000000,2023-10-06 06:05:40.000000,11,282.03254929475685,"[283.5014736226699, 283.9090980828638, 282.3760836048569, 282.1920865578909, 282.256567125947, 281.4708325109124, 281.2405076651752, 281.2405076651752, 281.22845788378845, 281.4712137615231, 281.4712137615231]",0.3257764077927385,"[0.3317463068730433, 0.3334209019690433, 0.3310606229991749, 0.3285222574679985, 0.3258276075979044, 0.3228241379684436, 0.3228959661586586, 0.3228959661586586, 0.321560783296807, 0.3213929676151955, 0.3213929676151955]",0.6197757207860908,0.7898907981962177,0.4198468163990612,"[0.4198468163990612, 0.4219204461127074, 0.4561854735818778, 0.5275004702780919, 0.654430049954559, 0.7151230664838927, 0.7840543857366942, 0.7898907981962177, 0.7403600401652649, 0.6857983862291627, 0.622422995509469]",0.0068607521414842,0.0080251784805328,0.0042462251251769,"[0.0047097717047941, 0.0042462251251769, 0.00800994706638, 0.0075704150701681, 0.0077566054422577, 0.0072751679869527, 0.0080251784805328, 0.0080251784805328, 0.0061347721627051, 0.0068575060184135, 0.0068575060184135]",4.54,0.3260461242723805,"[0.33202096594559644, 0.33369694747070333, 0.33133471438101686, 0.32879424728877366, 0.32609736646683823, 0.323091410207788, 0.3231632978659268, 0.3231632978659268, 0.3218270095808076, 0.32165905496140385, 0.32165905496140385]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0920290768075748,64.0,5.8898609156847925
20231006_8,2023-10-06 06:10:00.000000,2023-10-06 06:10:03.999999,2,283.4085184201697,"[283.4349874928069, 283.3820493475324]",0.3309154423306496,"[0.3341823555289012, 0.327648529132398]",0.4198144834967997,0.4203247151284936,0.4193042518651058,"[0.4203247151284936, 0.4193042518651058]",0.0055020482918286,0.0071493905295953,0.003854706054062,"[0.003854706054062, 0.0071493905295953]",4.934,0.3309547094647803,"[0.33422201032193916, 0.3276874086076216]",box1,box1,1,"['box1', 'box1']",0.0231539102770054,23.999999,0.5556938234942194
20231006_9,2023-10-06 06:19:32.000000,2023-10-06 06:19:56.000000,7,281.3982200723266,"[282.44392828283225, 282.256567125947, 281.8766234761793, 281.4708325109124, 281.23909246417287, 279.9747829982644, 280.52571364797774]",0.3245142191504125,"[0.3245513291570034, 0.3258276075979044, 0.3237532045827965, 0.3228241379684436, 0.3243405630837167, 0.3304601905318083, 0.3198425011312143]",0.4737750262606787,0.5401916799613311,0.4058008722549968,"[0.4058008722549968, 0.4706864613133198, 0.4732776940754358, 0.5401155364640275, 0.5401916799613311, 0.4675898440309265, 0.4187630957247132]",0.0090841541537365,0.0173489382341007,0.0067120278381868,"[0.007772557261442, 0.0077566054422577, 0.0067120278381868, 0.0072751679869527, 0.0083124495963846, 0.0173489382341007, 0.0084113327168312]",4.934,0.3245527267017101,"[0.3245898411118538, 0.3258662709986842, 0.32379162183047794, 0.3228624449710935, 0.32437905002861406, 0.33049940364478697, 0.3198804543264602]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0321912729723048,44.0,1.4164160107814154
20231007_1,2023-10-07 01:28:04.000000,2023-10-07 01:28:20.000000,5,281.1564760682561,"[281.65592317808364, 281.36827918206734, 280.9193926603765, 280.9193926603765, 280.9193926603765]",0.3275449290330269,"[0.3281138453750287, 0.3281015315148022, 0.3271697560917679, 0.3271697560917679, 0.3271697560917679]",0.4661227511938173,0.4952745345006411,0.4072575401332149,"[0.446213701684541, 0.4952745345006411, 0.4880014681699081, 0.4938665114807816, 0.4072575401332149]",0.0079737093030598,0.0089964386028573,0.0074620300081204,"[0.0084860178880805, 0.0089964386028573, 0.0074620300081204, 0.0074620300081204, 0.0074620300081204]",6.107,0.3268950755154164,"[0.32746286311979084, 0.3274505736904276, 0.326520646922288, 0.326520646922288, 0.326520646922288]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0388791411587263,36.0,1.3996490817141485
20231007_2,2023-10-07 01:31:20.000000,2023-10-07 01:31:36.000001,5,281.1785360656214,"[282.0532921105204, 281.8766234761793, 280.9939908715714, 280.9939908715714, 279.9747829982644]",0.3255975054226431,"[0.3247624931987037, 0.3237532045827965, 0.3245058193999535, 0.3245058193999535, 0.3304601905318083]",0.4573034286403767,0.5077198093706731,0.4063313520522321,"[0.4063313520522321, 0.4389975561748963, 0.5077198093706731, 0.4815710240781755, 0.4518974015259066]",0.0092597673955421,0.0173489382341007,0.0067120278381868,"[0.0069665840341189, 0.0067120278381868, 0.0076356434356522, 0.0076356434356522, 0.0173489382341007]",6.107,0.3249515156195076,"[0.3241181600709824, 0.32311087389718063, 0.32386199551647993, 0.32386199551647993, 0.329804553096415]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0410459768796382,36.000001,1.4776552087129524
20231007_3,2023-10-07 11:48:48.000000,2023-10-07 11:48:48.000000,1,280.19773170999565,[280.19773170999565],0.3294062127232968,[0.3294062127232968],0.4123461181571911,0.4123461181571911,0.4123461181571911,[0.4123461181571911],0.0066259997930891,0.0066259997930891,0.0066259997930891,[0.0066259997930891],7.307,0.3280485903713684,[0.32804859037136846],box1,box1,1,['box1'],0.0474708420442717,20.0,0.9494168408854348
20231007_4,2023-10-07 14:08:32.000000,2023-10-07 14:08:32.000000,1,279.08009850513355,[279.08009850513355],0.3412754309490999,[0.3412754309490999],0.4215122249014225,0.4215122249014225,0.4215122249014225,[0.4215122249014225],0.0167631354164927,0.0167631354164927,0.0167631354164927,[0.0167631354164927],7.515,0.3397429292721666,[0.33974292927216665],box1,box1,1,['box1'],0.11664616466965,20.0,2.3329232933930006
20231007_5,2023-10-07 17:52:56.000000,2023-10-07 17:53:24.000000,8,282.88645712882635,"[283.79437243895524, 283.9090980828638, 282.87489921199403, 282.87489921199403, 282.6838563292283, 282.2534363343721, 282.256567125947, 282.4445282952563]",0.3282070821766288,"[0.3334583075876147, 0.3334209019690433, 0.3278072596539382, 0.3278072596539382, 0.3238742761807099, 0.324369849161627, 0.3258276075979044, 0.3290911956082553]",0.4753144499323912,0.5207863976789188,0.4109109387924154,"[0.4177885887256669, 0.4721341108539759, 0.509283844594278, 0.5207863976789188, 0.4896361285092059, 0.5087807989872648, 0.4731947913174041, 0.4109109387924154]",0.0069439388513337,0.0082291238104916,0.0042462251251769,"[0.0044402614446656, 0.0042462251251769, 0.0082291238104916, 0.0082291238104916, 0.0073903512322992, 0.0075293156166644, 0.0077566054422577, 0.0077305043286233]",6.056,0.3275858293901655,"[0.3328271149229583, 0.3327897801082971, 0.32718676367885946, 0.32718676367885946, 0.3232612248254293, 0.32375585975195326, 0.3252108588434764, 0.3284682693114907]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0318170667094318,48.0,1.5272192020527309
20231007_6,2023-10-07 18:29:28.000000,2023-10-07 18:30:00.000000,8,282.8743005014111,"[285.79630619711645, 284.0817891481481, 283.82938108135875, 282.6889136000553, 282.256567125947, 281.8766234761793, 281.4708325109124, 280.9939908715714]",0.3274487487835419,"[0.334905342989629, 0.3318840441736348, 0.3305624351588557, 0.3253273983971176, 0.3258276075979044, 0.3237532045827965, 0.3228241379684436, 0.3245058193999535]",0.608708457148136,0.682207579625659,0.4491670646757678,"[0.4491670646757678, 0.5621960130153604, 0.6357162223296171, 0.6677756586004285, 0.682207579625659, 0.6773703825476634, 0.652734458119221, 0.542500278271371]",0.0068193426867851,0.0077566054422577,0.0052268641474425,"[0.0069865908848197, 0.0052268641474425, 0.0053169679765334, 0.0076448737824363, 0.0077566054422577, 0.0067120278381868, 0.0072751679869527, 0.0076356434356522]",5.734,0.3270175556463421,"[0.33446433081277654, 0.33144701052264247, 0.33012714183742436, 0.32489899870998185, 0.3253985492221178, 0.3233268778355387, 0.3223990346405747, 0.32407850158968105]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0274410711063677,52.0,1.426935697531124
20231007_7,2023-10-07 22:13:40.000000,2023-10-07 22:13:44.000000,2,281.2247414972824,"[281.19004307873394, 281.25943991583074]",0.3255447692924897,"[0.3261410698072213, 0.3249484687777581]",0.4765567214771321,0.49710557032865,0.4560078726256142,"[0.49710557032865, 0.4560078726256142]",0.0076150903265153,0.0084853627851294,0.0067448178679012,"[0.0084853627851294, 0.0067448178679012]",4.916,0.325593936928475,"[0.3261903275035897, 0.3249975463533603]",box1,box1,1,"['box1', 'box1']",0.0169334170788727,24.0,0.4064020098929458
20231008_1,2023-10-08 03:25:56.000000,2023-10-08 03:25:56.000000,1,305.1776333715692,[305.1776333715692],0.3278390556897917,[0.3278390556897917],0.4064387013707474,0.4064387013707474,0.4064387013707474,[0.4064387013707474],0.0141631757051481,0.0141631757051481,0.0141631757051481,[0.0141631757051481],5.258,0.3276871166631737,[0.3276871166631737],box2,box2,1,['box2'],0.0398161840992778,20.0,0.7963236819855566
20231008_10,2023-10-08 18:51:24.000000,2023-10-08 18:51:40.000000,5,282.2007213480962,"[282.60034598278736, 282.6244018484356, 282.256567125947, 282.051078021788, 281.4712137615231]",0.325029222380421,"[0.3266448469945312, 0.3279665141705796, 0.3258276075979044, 0.3233141755238943, 0.3213929676151955]",0.4555228825581177,0.4714475087468167,0.4399137514099485,"[0.4612161848993033, 0.4714475087468167, 0.4491342569792392, 0.4559027107552811, 0.4399137514099485]",0.007497033768505,0.0083763407636319,0.0066484642178676,"[0.0083763407636319, 0.0078462524003543, 0.0077566054422577, 0.0066484642178676, 0.0068575060184135]",5.343,0.3248290030365357,"[0.3264436324192085, 0.3277644854428158, 0.32562689644542653, 0.3231150126559586, 0.32119498821926923]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0350488552413535,36.0,1.2617587886887267
20231008_2,2023-10-08 04:26:12.000001,2023-10-08 04:26:12.000001,1,283.9832530177593,[283.9832530177593],0.3286520062668061,[0.3286520062668061],0.4187692941215606,0.4187692941215606,0.4187692941215606,[0.4187692941215606],0.007729775778563,0.007729775778563,0.007729775778563,[0.007729775778563],5.364,0.3284371724652439,[0.3284371724652439],box1,box1,1,['box1'],0.018542798924237,20.0,0.3708559784847415
20231008_3,2023-10-08 04:32:08.000000,2023-10-08 04:32:28.000000,6,281.7347295984759,"[282.1920865578909, 282.0532921105204, 282.0532921105204, 281.8766234761793, 281.23909246417287, 280.9939908715714]",0.325107805155312,"[0.3285222574679985, 0.3247624931987037, 0.3247624931987037, 0.3237532045827965, 0.3243405630837167, 0.3245058193999535]",0.4999484745947586,0.5589606852616912,0.4395593410795891,"[0.4395593410795891, 0.5005050327124609, 0.5447742197290142, 0.5589606852616912, 0.5126622165593564, 0.4432293522264401]",0.0073606173347715,0.0083124495963846,0.0067120278381868,"[0.0075704150701681, 0.0069665840341189, 0.0069665840341189, 0.0067120278381868, 0.0083124495963846, 0.0076356434356522]",5.364,0.3248952881331511,"[0.3283075084808515, 0.3245502019006489, 0.3245502019006489, 0.3235415730382381, 0.32412854759365606, 0.32429369588486334]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0409462112271234,40.0,1.6378484490849394
20231008_4,2023-10-08 04:50:04.000000,2023-10-08 04:50:12.000000,3,280.2149531319869,"[280.06522685029586, 280.20276353674205, 280.37686900892265]",0.3291078319219962,"[0.3291328779642337, 0.3291774170039215, 0.3290132007978334]",0.510436461354559,0.5148335939118072,0.5064491363003503,"[0.5100266538515198, 0.5064491363003503, 0.5148335939118072]",0.006855461526037,0.0076194148146605,0.0063802921576636,"[0.0076194148146605, 0.0063802921576636, 0.0065666776057869]",5.137,0.3290268124645847,"[0.329051852341011, 0.32909638041611977, 0.3289322046366233]",box1,box1,1,"['box1', 'box1', 'box1']",0.0202208101361472,28.0,0.5661826838121242
20231008_5,2023-10-08 06:40:08.000000,2023-10-08 06:40:16.000000,3,280.11394624862874,"[280.17708072232244, 280.17708072232244, 279.9876773012413]",0.3220541914509618,"[0.3224061159597348, 0.3224061159597348, 0.3213503424334161]",0.4959003636591445,0.5014015926400143,0.4861727989349566,"[0.5001266994024627, 0.5014015926400143, 0.4861727989349566]",0.0095218457086189,0.0095347128231196,0.0095154121513686,"[0.0095154121513686, 0.0095154121513686, 0.0095347128231196]",7.093,0.3208493037270321,"[0.3211999115955264, 0.3211999115955264, 0.32014808799004363]",box1,box1,1,"['box1', 'box1', 'box1']",0.036086000946058,28.0,1.0104080264896251
20231008_6,2023-10-08 08:31:56.000000,2023-10-08 08:32:28.000000,8,281.67594208549446,"[283.17091501221705, 282.2534363343721, 282.2534363343721, 282.051078021788, 281.4712137615231, 281.2405076651752, 280.5648223307579, 280.40212722375]",0.3238109684526818,"[0.3268656869213666, 0.324369849161627, 0.324369849161627, 0.3233141755238943, 0.3213929676151955, 0.3228959661586586, 0.3234812114710383, 0.3237980416080473]",0.5953536812348709,0.689890077064484,0.4366721910557576,"[0.493538898687179, 0.6138090043985938, 0.6568792532440888, 0.6672639042503782, 0.689890077064484, 0.6617982546962001, 0.5429778664822855, 0.4366721910557576]",0.0083799788885995,0.0138886997790015,0.0066484642178676,"[0.0138886997790015, 0.0075293156166644, 0.0075293156166644, 0.0066484642178676, 0.0068575060184135, 0.0080251784805328, 0.0075391791493541, 0.0090221722302979]",6.805,0.3227654005059591,"[0.325810255455405, 0.32332247661959335, 0.32332247661959335, 0.3222702116944286, 0.3203552072612264, 0.32185335270441157, 0.32243670829161447, 0.32275251540140054]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0425583335296933,52.0,2.213033343544054
20231008_7,2023-10-08 08:58:12.000000,2023-10-08 08:58:28.000000,4,280.20255720303703,"[279.8831847642984, 280.0023363836382, 280.4623538321058, 280.4623538321058]",0.3276979849611936,"[0.326872709052002, 0.3268498714950902, 0.3285346796488411, 0.3285346796488411]",0.4648671985500199,0.4777729752012545,0.4575419225488474,"[0.4617905513972113, 0.4623633450527664, 0.4777729752012545, 0.4575419225488474]",0.0072212787860548,0.0077828426322841,0.0068164031748399,"[0.0074694661622554, 0.0077828426322841, 0.0068164031748399, 0.0068164031748399]",6.745,0.3266748744315798,"[0.32585217512801684, 0.3258294088725656, 0.32750895686286846, 0.32750895686286846]",box1,box1,1,"['box1', 'box1', 'box1', 'box1']",0.0259523266678135,36.0,0.9342837600412875
20231008_8,2023-10-08 09:20:40.000000,2023-10-08 09:20:56.000000,4,309.21545015717663,"[308.8923949228612, 309.74521975319976, 309.0732954296685, 309.15089052297697]",0.3295763849719773,"[0.3311263179797823, 0.3345386253660924, 0.3273163608089188, 0.3253242357331156]",0.4876924063493586,0.5086272977150336,0.4784565902598803,"[0.4817051953979375, 0.5086272977150336, 0.4784565902598803, 0.4819805420245833]",0.023877349899007,0.0275787225398481,0.0219160995138091,"[0.0275787225398481, 0.0230425833445575, 0.0229719941978134, 0.0219160995138091]",6.288,0.328815957498358,"[0.33036231436510705, 0.33376674857723565, 0.3265611478608026, 0.32457361919028693]",box2,box2,1,"['box2', 'box2', 'box2', 'box2']",0.0229504144261562,36.0,0.8262149193416258
20231008_9,2023-10-08 10:36:04.000000,2023-10-08 10:36:04.000000,1,283.82938108135875,[283.82938108135875],0.3305624351588557,[0.3305624351588557],0.4402489748925933,0.4402489748925933,0.4402489748925933,[0.4402489748925933],0.0053169679765334,0.0053169679765334,0.0053169679765334,[0.0053169679765334],5.651,0.3301762781636332,[0.3301762781636332],box1,box1,1,['box1'],0.037843415931086,20.0,0.7568683186217211
20231009_1,2023-10-09 15:36:32.000000,2023-10-09 15:36:32.000000,1,281.5615510759546,[281.5615510759546],0.3327587346574513,[0.3327587346574513],0.4038926971706256,0.4038926971706256,0.4038926971706256,[0.4038926971706256],0.0251434238478005,0.0251434238478005,0.0251434238478005,[0.0251434238478005],5.713,0.3323330617870565,[0.3323330617870565],box1,box1,1,['box1'],0.2132767533896926,20.0,4.265535067793852
20231009_2,2023-10-09 22:11:32.000000,2023-10-09 22:13:00.000000,23,281.7069519214133,"[281.5261279096609, 282.5079053308238, 283.5604297618965, 283.4310874061404, 282.5373039382113, 282.84381056923826, 282.84381056923826, 282.84381056923826, 282.5771003780212, 282.6260802087647, 281.64071624740814, 281.4708325109124, 281.4708325109124, 281.23909246417287, 280.9939908715714, 280.5603762876369, 280.5648223307579, 280.5648223307579, 280.5648223307579, 280.5648223307579, 280.5603762876369, 280.70952152426, 281.05739952372903]",0.3239014172278687,"[0.3227662084889268, 0.3227076825183351, 0.3229674369164858, 0.3259784490477765, 0.3255049157291509, 0.3238856540448383, 0.3238856540448383, 0.3238856540448383, 0.3229512480517809, 0.3222984448010299, 0.3217091225616386, 0.3228241379684436, 0.3228241379684436, 0.3243405630837167, 0.3245058193999535, 0.3249308645650242, 0.3234812114710383, 0.3234812114710383, 0.3234812114710383, 0.3234812114710383, 0.3249308645650242, 0.3259962491691093, 0.3269146433874736]",0.5434745489853307,0.6381253693990008,0.4009672580021947,"[0.4009672580021947, 0.5387079726689359, 0.5067619775910953, 0.5534982500063317, 0.581246975717982, 0.5798562927171317, 0.5180440320517518, 0.526335743858806, 0.4680677719455214, 0.4519416537502242, 0.5012706727607665, 0.5503993773712073, 0.575496753088342, 0.6202688017142245, 0.6355123478082707, 0.619389621464156, 0.602655744028296, 0.6381253693990008, 0.5872167058611333, 0.5646665313236819, 0.5646162979690273, 0.4945311123318668, 0.4203373632326564]",0.007676508666891,0.0088186426983488,0.0069713546634856,"[0.0075654025478802, 0.0072865072729573, 0.0084844483346806, 0.0088186426983488, 0.0079084476490933, 0.0078212765528003, 0.0078212765528003, 0.0078212765528003, 0.006986942370018, 0.0069713546634856, 0.0073128543643862, 0.0072751679869527, 0.0072751679869527, 0.0083124495963846, 0.0076356434356522, 0.0078132350333513, 0.0075391791493541, 0.0075391791493541, 0.0075391791493541, 0.0075391791493541, 0.0078132350333513, 0.0077075764580317, 0.00777207765115]",3.093,0.3250174955579162,"[0.3238783751909102, 0.32381964755535486, 0.32408029699823054, 0.32710168427829345, 0.32662651928951336, 0.32500167805914015, 0.32500167805914015, 0.32500167805914015, 0.32406405235099395, 0.3234089997134753, 0.3228176468260355, 0.32393650428004067, 0.32393650428004067, 0.3254581545938473, 0.32562398033949574, 0.32605049009741105, 0.3245958418835577, 0.3245958418835577, 0.3245958418835577, 0.3245958418835577, 0.32605049009741105, 0.3271195457341207, 0.32804110449524726]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0734050833509533,108.0,7.927749001902963
