event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist
20221020_9,2022-10-20 07:13:28.000000,2022-10-20 07:13:52.000000,7,282.1215600007973,"[282.44427268610406, 282.4887096545393, 282.256567125947, 282.0532921105204, 282.0532921105204, 281.67098458420327, 281.8838017337465]",0.3251129592203949,"[0.3276455875226415, 0.3257310323147045, 0.3258276075979044, 0.3247624931987037, 0.3247624931987037, 0.3238881620773342, 0.3231733386327723]",0.5948913807121429,0.628791532146717,0.5672208922252641,"[0.6024877257703011, 0.604159567708264, 0.5788944518932078, 0.6151584096409226, 0.628791532146717, 0.5672208922252641, 0.5675270856003235]",0.007659961126494385,0.0092034394657409,0.0069665840341189,"[0.0072786876143662, 0.0071980210957897, 0.0077566054422577, 0.0069665840341189, 0.0069665840341189, 0.0082498061990684, 0.0092034394657409]",-2.797,0.3297677770349449,"[0.3323366663443418, 0.3303946994155364, 0.3304926574192214, 0.3294122932019518, 0.3294122932019518, 0.3285254438097348, 0.3278003858518764]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221021_1,2022-10-21 03:02:00.000000,2022-10-21 03:02:24.000000,7,304.0193632948353,"[304.72432760032854, 304.0402504252579, 304.0402504252579, 303.783748059527, 304.0402504252579, 304.14538842016685, 303.36132770805096]",0.32353876784425445,"[0.3202938391259332, 0.3232648565709923, 0.3232648565709923, 0.3227113390070138, 0.3232648565709923, 0.3258975916569193, 0.3260740354069377]",0.6482158785750158,0.6701443269074552,0.6167216527555419,"[0.6200680567144089, 0.6659006890018727, 0.6484936916136985, 0.6499371510923955, 0.6662455819397384, 0.6167216527555419, 0.6701443269074552]",0.00890780627029233,0.0094795871797035,0.0085685449483351,"[0.0094795871797035, 0.0089240930749538, 0.0089240930749538, 0.00863066193584, 0.0089240930749538, 0.0089035706033063, 0.0085685449483351]",-0.658,0.3268804755426844,"[0.3236020312016416, 0.3266037351450591, 0.3266037351450591, 0.3260445005107057, 0.3266037351450591, 0.3292636627407529, 0.3294419289105132]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20221021_10,2022-10-21 11:42:32.000000,2022-10-21 11:42:32.000000,1,302.8392837617747,[302.8392837617747],0.336754752455095,[0.336754752455095],0.5132507758540477,0.5132507758540477,0.5132507758540477,[0.5132507758540477],0.0101321062797632,0.0101321062797632,0.0101321062797632,[0.0101321062797632],-0.191,0.3399417895625001,[0.3399417895625001],Prow,Prow,1,['Prow']
20221021_11,2022-10-21 11:42:48.000000,2022-10-21 11:42:48.000000,1,304.34237605563777,[304.34237605563777],0.3336485708040553,[0.3336485708040553],0.6810749536646435,0.6810749536646435,0.6810749536646435,[0.6810749536646435],0.0159278349296811,0.0159278349296811,0.0159278349296811,[0.0159278349296811],-0.191,0.336806211099353,[0.336806211099353],Prow,Prow,1,['Prow']
20221021_12,2022-10-21 11:43:04.000000,2022-10-21 11:43:04.000000,1,302.6015649468445,[302.6015649468445],0.33612849772322,[0.33612849772322],0.6934995910736247,0.6934995910736247,0.6934995910736247,[0.6934995910736247],0.0112991824324914,0.0112991824324914,0.0112991824324914,[0.0112991824324914],-0.191,0.3393096079741973,[0.3393096079741973],Prow,Prow,1,['Prow']
20221021_13,2022-10-21 11:58:16.000000,2022-10-21 11:58:20.000000,2,305.50417481340776,"[303.69299900358834, 307.31535062322723]",0.3264438252510436,"[0.3294642596445392, 0.323423390857548]",0.3796061226624312,0.3916530416934068,0.3675592036314556,"[0.3916530416934068, 0.3675592036314556]",0.018692023708771002,0.0188928640322405,0.0184911833853015,"[0.0188928640322405, 0.0184911833853015]",-0.188,0.3295314691661325,"[0.3325804721069695, 0.3264824662252955]",Prow,Prow,1,"['Prow', 'Prow']"
20221021_14,2022-10-21 11:59:08.000000,2022-10-21 11:59:16.000000,3,305.41101696692084,"[305.9087981083333, 305.58385826816783, 304.7403945242614]",0.3329408830709504,"[0.335386218213549, 0.327064472885857, 0.3363719581134451]",0.3860411307145512,0.4593141053283579,0.3200924322686325,"[0.3787168545466632, 0.4593141053283579, 0.3200924322686325]",0.013670757844283302,0.0179891544081016,0.0109853101093089,"[0.0109853101093089, 0.0120378090154394, 0.0179891544081016]",-0.188,0.3360899789097453,"[0.3385584430674741, 0.3301579871490573, 0.3395535065127043]",Prow,Prow,1,"['Prow', 'Prow', 'Prow']"
20221021_15,2022-10-21 12:00:20.000000,2022-10-21 12:00:20.000000,1,304.18291833821525,[304.18291833821525],0.3351178032613911,[0.3351178032613911],0.6177642227089443,0.6177642227089443,0.6177642227089443,[0.6177642227089443],0.0092325161083437,0.0092325161083437,0.0092325161083437,[0.0092325161083437],-0.188,0.3382874893330522,[0.3382874893330522],Prow,Prow,1,['Prow']
20221021_16,2022-10-21 12:00:56.000000,2022-10-21 12:00:56.000000,1,303.33550340904253,[303.33550340904253],0.3318026635675943,[0.3318026635675943],0.4454555186117886,0.4454555186117886,0.4454555186117886,[0.4454555186117886],0.0115286132505013,0.0115286132505013,0.0115286132505013,[0.0115286132505013],-0.188,0.3349409936444059,[0.3349409936444059],Prow,Prow,1,['Prow']
20221021_17,2022-10-21 15:41:48.000000,2022-10-21 15:41:48.000000,1,303.3865796844942,[303.3865796844942],0.3277023430901828,[0.3277023430901828],0.4776175952645564,0.4776175952645564,0.4776175952645564,[0.4776175952645564],0.0180964701346154,0.0180964701346154,0.0180964701346154,[0.0180964701346154],-0.78,0.3311611967318534,[0.3311611967318534],Prow,Prow,1,['Prow']
20221021_2,2022-10-21 03:31:12.000000,2022-10-21 03:31:12.000000,1,286.7952051871202,[286.7952051871202],0.3236617346273868,[0.3236617346273868],0.3989916984369795,0.3989916984369795,0.3989916984369795,[0.3989916984369795],0.008340908557461,0.008340908557461,0.008340908557461,[0.008340908557461],-0.6,0.326969916433953,[0.326969916433953],Kite,Kite,1,['Kite']
20221021_3,2022-10-21 05:55:44.000000,2022-10-21 05:56:36.000000,14,281.64648222933016,"[282.256567125947, 282.051078021788, 282.051078021788, 282.051078021788, 281.8752016845205, 281.8752016845205, 281.22845788378845, 281.22845788378845, 281.2269948754512, 281.2269948754512, 281.2269948754512, 281.64071624740814, 281.4712137615231, 281.64071624740814]",0.3226650607441049,"[0.3258276075979044, 0.3233141755238943, 0.3233141755238943, 0.3233141755238943, 0.3223138237272757, 0.3223138237272757, 0.321560783296807, 0.321560783296807, 0.3229934298204143, 0.3229934298204143, 0.3229934298204143, 0.3217091225616386, 0.3213929676151955, 0.3217091225616386]",0.6716570138566273,0.7700772376650861,0.4866374749463943,"[0.5428817945140463, 0.7240788866130468, 0.7554055256753044, 0.7620605083250728, 0.7700772376650861, 0.7699813781616889, 0.7354910392371274, 0.727048221982029, 0.7196650563166325, 0.680043778934832, 0.5895338117495684, 0.5948949416346189, 0.5453985382373356, 0.4866374749463943]",0.006703841394058029,0.0077566054422577,0.0061347721627051,"[0.0077566054422577, 0.0066484642178676, 0.0066484642178676, 0.0066484642178676, 0.0063171780505212, 0.0063171780505212, 0.0061347721627051, 0.0061347721627051, 0.0065882220824378, 0.0065882220824378, 0.0065882220824378, 0.0073128543643862, 0.0068575060184135, 0.0073128543643862]",-0.526,0.3259188133629859,"[0.3291132513210908, 0.3265744738124856, 0.3265744738124856, 0.3265744738124856, 0.3255640344740968, 0.3255640344740968, 0.3248034003882534, 0.3248034003882534, 0.3262504937111744, 0.3262504937111744, 0.3262504937111744, 0.3249532355053793, 0.3246338924542726, 0.3249532355053793]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221021_4,2022-10-21 05:58:08.000000,2022-10-21 05:58:24.000000,5,282.22794633629655,"[282.523144000123, 282.2534363343721, 282.256567125947, 282.0532921105204, 282.0532921105204]",0.3247896437531954,"[0.3242257756090383, 0.324369849161627, 0.3258276075979044, 0.3247624931987037, 0.3247624931987037]",0.6135774437669703,0.7188479348098995,0.5261563463813528,"[0.5451883838895235, 0.6249056596245216, 0.7188479348098995, 0.6527888941295544, 0.5261563463813528]",0.0076131519049239,0.0088466703974596,0.0069665840341189,"[0.0088466703974596, 0.0075293156166644, 0.0077566054422577, 0.0069665840341189, 0.0069665840341189]",-0.526,0.3280648206549347,"[0.3274952664676512, 0.3276407928571165, 0.3291132513210908, 0.3280373963144075, 0.3280373963144075]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221021_5,2022-10-21 05:58:48.000000,2022-10-21 05:59:00.000000,4,281.71295755523715,"[281.2021168266215, 281.77567820838624, 282.6260802087647, 281.24795497717616]",0.32369695960964556,"[0.3230187916272836, 0.3238982620100004, 0.3222984448010299, 0.3255723400002683]",0.4738520165615631,0.5045565586366985,0.4399843078342794,"[0.4399843078342794, 0.4649554971913783, 0.5045565586366985, 0.4859117025838964]",0.006675736779522525,0.0069713546634856,0.0062548929540965,"[0.0068557170169939, 0.0066209824835141, 0.0069713546634856, 0.0062548929540965]",-0.526,0.32696111789075855,"[0.3262761112663584, 0.3271644502233621, 0.3255485004668472, 0.3288554096064666]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite']"
20221021_6,2022-10-21 10:59:48.000000,2022-10-21 10:59:48.000000,1,307.75844273333854,[307.75844273333854],0.3269053432031651,[0.3269053432031651],0.5054218234867891,0.5054218234867891,0.5054218234867891,[0.5054218234867891],0.0160017831935157,0.0160017831935157,0.0160017831935157,[0.0160017831935157],-0.081,0.3299326925458963,[0.3299326925458963],Prow,Prow,1,['Prow']
20221021_7,2022-10-21 11:28:28.000000,2022-10-21 11:28:28.000000,1,305.85828162919114,[305.85828162919114],0.3362519925254988,[0.3362519925254988],0.4949241968770841,0.4949241968770841,0.4949241968770841,[0.4949241968770841],0.0183250522972539,0.0183250522972539,0.0183250522972539,[0.0183250522972539],-0.156,0.339412511744828,[0.339412511744828],Prow,Prow,1,['Prow']
20221021_8,2022-10-21 11:35:28.000000,2022-10-21 11:35:32.000000,2,304.03652625144787,"[304.6358540804744, 303.43719842242126]",0.328958900747072,"[0.3301597459069461, 0.327758055587198]",0.5178466317447554,0.5245340116938432,0.5111592517956678,"[0.5245340116938432, 0.5111592517956678]",0.01473298088174815,0.0149659551910225,0.0145000065724738,"[0.0149659551910225, 0.0145000065724738]",-0.191,0.3320721581423983,"[0.3332843680656703, 0.3308599482191264]",Prow,Prow,1,"['Prow', 'Prow']"
20221021_9,2022-10-21 11:38:04.000000,2022-10-21 11:38:04.000000,1,304.41609966844777,[304.41609966844777],0.3260167217762919,[0.3260167217762919],0.3717929932963991,0.3717929932963991,0.3717929932963991,[0.3717929932963991],0.0083593816980929,0.0083593816980929,0.0083593816980929,[0.0083593816980929],-0.191,0.32910213447607,[0.32910213447607],Prow,Prow,1,['Prow']
20221022_1,2022-10-22 19:00:56.000000,2022-10-22 19:01:12.000000,3,279.9717520647926,"[280.2204931941151, 280.0660303337513, 279.62873266651144]",0.3226995220841624,"[0.3257103331216286, 0.325251974996146, 0.3171362581347127]",0.43162552253974407,0.4809670303207614,0.3403106713953934,"[0.4809670303207614, 0.4735988659030775, 0.3403106713953934]",0.0071518434468684665,0.0090665644212463,0.0061711486576011,"[0.0061711486576011, 0.006217817261758, 0.0090665644212463]",-2.465,0.3271189920385246,"[0.3301710370661511, 0.3297064015841021, 0.3214795374653206]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20221022_2,2022-10-22 21:16:48.000000,2022-10-22 21:16:52.000000,2,304.2000821921112,"[304.10998671059315, 304.2901776736293]",0.318145931515767,"[0.3169077332038169, 0.3193841298277171]",0.43615944658705474,0.4764067677493401,0.3959121254247694,"[0.3959121254247694, 0.4764067677493401]",0.0098296229570854,0.0108223168330471,0.0088369290811237,"[0.0108223168330471, 0.0088369290811237]",-3.861,0.32333788942727215,"[0.322079484433781, 0.3245962944207634]",Prow,Prow,1,"['Prow', 'Prow']"
20221023_1,2022-10-23 23:57:32.000000,2022-10-23 23:58:04.000000,9,282.88674374336716,"[284.18023888981406, 283.77417626219267, 283.5948544765699, 283.18336202932653, 282.9529489028993, 282.2534363343721, 282.15181594563904, 281.9822394324775, 281.9076214170136]",0.32340543823857576,"[0.3221467129356103, 0.3238141834459593, 0.3244722080304646, 0.3236080942237028, 0.3237192272893489, 0.324369849161627, 0.3229883864941861, 0.3226387899668364, 0.3228914925994463]",0.5648719825163268,0.6361843097523404,0.43179196564317,"[0.5653602822512604, 0.6010481109177098, 0.6361843097523404, 0.6233513425890369, 0.6134117303598383, 0.5905911638036081, 0.5677758120436728, 0.4543331252863044, 0.43179196564317]",0.007724243365396389,0.0085926342441408,0.0070677894989954,"[0.0070677894989954, 0.0083806561753916, 0.0074310858015602, 0.0078842242855732, 0.0085926342441408, 0.0075293156166644, 0.0077099484389773, 0.0072546416468577, 0.0076678945804069]",-2.346,0.32776253748256196,"[0.3264868539271447, 0.3281767895343689, 0.328843679394719, 0.3279679237626537, 0.3280805540752198, 0.3287399414898563, 0.3273398669834288, 0.3269855604958097, 0.3272416676798566]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221024_1,2022-10-24 19:26:56.000000,2022-10-24 19:26:56.000000,1,305.8639910266383,[305.8639910266383],0.3180929394174799,[0.3180929394174799],0.4014275912392557,0.4014275912392557,0.4014275912392557,[0.4014275912392557],0.0125132154446153,0.0125132154446153,0.0125132154446153,[0.0125132154446153],-0.643,0.321369554073664,[0.321369554073664],Prow,Prow,1,['Prow']
20221024_2,2022-10-24 19:27:20.000000,2022-10-24 19:27:36.000000,5,304.1371771350072,"[304.2786473978029, 304.6228050530792, 304.1170958246128, 303.8222712911911, 303.8450661083501]",0.3226658338405085,"[0.3180589049596385, 0.3211061981990132, 0.3244863617928306, 0.3224691526354009, 0.3272085516156592]",0.5561253167451413,0.6205639612545714,0.4848254760162375,"[0.5085262141476581, 0.5556193012163663, 0.6110916310908735, 0.6205639612545714, 0.4848254760162375]",0.012231166935014321,0.012613755885882,0.0119041379951179,"[0.0119041379951179, 0.0121445819887901, 0.0123131881372083, 0.012613755885882, 0.0121801706680733]",-0.643,0.3259895530093395,"[0.3213351690333684, 0.3244138518587808, 0.3278288338726237, 0.3257908458286776, 0.330579064453247]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20221024_3,2022-10-24 22:53:44.000000,2022-10-24 22:53:44.000000,1,305.84948580926,[305.84948580926],0.3274301957265195,[0.3274301957265195],0.4783519883838107,0.4783519883838107,0.4783519883838107,[0.4783519883838107],0.0177683344098965,0.0177683344098965,0.0177683344098965,[0.0177683344098965],0.136,0.3303311793043362,[0.3303311793043362],Prow,Prow,1,['Prow']
20221027_1,2022-10-27 20:40:08.000000,2022-10-27 20:40:28.000000,6,304.60322881412094,"[304.5066136256602, 305.213589943934, 304.7494642288616, 304.5919812122988, 304.3578356469605, 304.19988822701066]",0.3243693566248092,"[0.3253362387483915, 0.319170347847377, 0.3224129422616358, 0.3232012279481778, 0.3237852061750799, 0.3323101767681931]",0.698618344071388,0.7469713328726872,0.6344450040802286,"[0.6925693625002507, 0.7152692786088063, 0.7343063749849186, 0.7469713328726872, 0.6681487113814362, 0.6344450040802286]",0.012569810980317899,0.0136713451232603,0.011169192132119,"[0.0136713451232603, 0.011169192132119, 0.0123613748161839, 0.0119604264286861, 0.0126516810198212, 0.0136048463618369]",2.785,0.3256686518061398,"[0.326639406876591, 0.3204488178585297, 0.3237044008218342, 0.3244958440686485, 0.3250821614810523, 0.333641279730183]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20221028_1,2022-10-28 10:15:04.000000,2022-10-28 10:15:12.000000,3,304.2985051590502,"[304.4152491479564, 304.0383052376574, 304.4419610915369]",0.3223560782838484,"[0.3283584862083544, 0.3187822075747726, 0.3199275410684181]",0.5657098577512453,0.5897323523314141,0.5286744816013655,"[0.5286744816013655, 0.5897323523314141, 0.5787227393209562]",0.013304980617654666,0.0138787375696322,0.01239970271276,"[0.0136365015705718, 0.01239970271276, 0.0138787375696322]",0.586,0.324944684682303,"[0.3309952935640928, 0.321342114825893, 0.3224966456569232]",Prow,Prow,1,"['Prow', 'Prow', 'Prow']"
20221028_2,2022-10-28 10:44:12.000000,2022-10-28 10:44:12.000000,1,305.7493766738238,[305.7493766738238],0.3214373379226168,[0.3214373379226168],0.6976796766001383,0.6976796766001383,0.6976796766001383,[0.6976796766001383],0.0125297834026446,0.0125297834026446,0.0125297834026446,[0.0125297834026446],1.964,0.3232060705000962,[0.3232060705000962],Prow,Prow,1,['Prow']
20221028_3,2022-10-28 10:44:24.000000,2022-10-28 10:44:24.000000,1,304.58906627376894,[304.58906627376894],0.3319662589454266,[0.3319662589454266],0.639851811172113,0.639851811172113,0.639851811172113,[0.639851811172113],0.0166338652075418,0.0166338652075418,0.0166338652075418,[0.0166338652075418],1.964,0.333792927684707,[0.333792927684707],Prow,Prow,1,['Prow']
20221028_4,2022-10-28 10:44:56.000000,2022-10-28 10:45:00.000000,2,303.88083529694507,"[304.2957745203816, 303.46589607350853]",0.3199886376475387,"[0.3192672847840715, 0.3207099905110059]",0.7923343379554777,0.8086359187837996,0.7760327571271558,"[0.7760327571271558, 0.8086359187837996]",0.01047211879095835,0.0111777944576566,0.0097664431242601,"[0.0111777944576566, 0.0097664431242601]",1.964,0.32174939864527546,"[0.3210240764846578, 0.3224747208058931]",Prow,Prow,1,"['Prow', 'Prow']"
20221028_5,2022-10-28 10:45:24.000000,2022-10-28 10:45:24.000000,1,304.7547519117268,[304.7547519117268],0.3192290483804388,[0.3192290483804388],0.7277203302281955,0.7277203302281955,0.7277203302281955,[0.7277203302281955],0.0105642770573778,0.0105642770573778,0.0105642770573778,[0.0105642770573778],1.964,0.3209856296824037,[0.3209856296824037],Prow,Prow,1,['Prow']
20221028_6,2022-10-28 21:29:28.000000,2022-10-28 21:29:32.000000,2,306.3252010779362,"[307.0312223637053, 305.619179792167]",0.3200319730628386,"[0.3209549083385778, 0.3191090377870993]",0.6898773249019015,0.6942861396868448,0.6854685101169582,"[0.6942861396868448, 0.6854685101169582]",0.011718719262308299,0.0133808332667815,0.0100566052578351,"[0.0133808332667815, 0.0100566052578351]",3.075,0.3211451813991416,"[0.3220713270392485, 0.3202190357590347]",Prow,Prow,1,"['Prow', 'Prow']"
20221028_7,2022-10-28 21:31:44.000000,2022-10-28 21:31:44.000000,1,304.3211992423598,[304.3211992423598],0.321339881016099,[0.321339881016099],0.4245126501765777,0.4245126501765777,0.4245126501765777,[0.4245126501765777],0.0070885540621253,0.0070885540621253,0.0070885540621253,[0.0070885540621253],3.075,0.3224576388167032,[0.3224576388167032],Prow,Prow,1,['Prow']
20221101_1,2022-11-01 09:31:08.000000,2022-11-01 09:31:08.000000,1,308.0904202628784,[308.0904202628784],0.3351038120179259,[0.3351038120179259],0.7747806065670257,0.7747806065670257,0.7747806065670257,[0.7747806065670257],0.0132112566588486,0.0132112566588486,0.0132112566588486,[0.0132112566588486],0.025,0.3381414607896725,[0.3381414607896725],Prow,Prow,1,['Prow']
20221103_1,2022-11-03 04:51:28.000000,2022-11-03 04:51:32.000000,2,305.09915302499763,"[306.61489610115314, 303.58340994884213]",0.32863854585416485,"[0.3260059811291605, 0.3312711105791692]",0.5494695974278633,0.5599913216801613,0.5389478731755653,"[0.5389478731755653, 0.5599913216801613]",0.017447335621644203,0.017825148380962,0.0170695228623264,"[0.017825148380962, 0.0170695228623264]",-3.924,0.3340408137830714,"[0.3313649740978895, 0.3367166534682533]",Prow,Prow,1,"['Prow', 'Prow']"
